year,acs_release,geography,county_name,county_fips,geo_id,total_population,median_age,white_alone,black_alone,american_indian_alaska_native,asian_alone,native_hawaiian_pacific_islander,other_race_alone,two_or_more_races,hispanic_or_latino,white_share,black_share,asian_share,hispanic_share,population_25_plus,high_school_or_higher,high_school_or_higher_share,bachelors_or_higher,bachelors_or_higher_share,median_household_income,labor_force,unemployed,unemployment_rate,poverty_universe,poverty_count,poverty_rate,occupied_housing_units,owner_occupied_housing_units,owner_occupied_share,source
2024,2024_acs_latest_available_from_census_reporter,"Congressional District 9, Indiana",,,50000US1809,760136,39.4,669863,19948,2652,14991,144,11386,41152,33674,0.881241,0.026243,0.019721,0.0443,516043,470577,0.911895,141192,0.273605,71567,387742,14964,0.038593,733599,89080,0.121429,307829,224648,0.729782,https://censusreporter.org/profiles/50000US1809-congressional-district-9-in/
