year,state,district,office,county_name,county_fips,jurisdiction,precinct,dem_candidate,rep_candidate,lib_candidate,dem_votes,rep_votes,lib_votes,other_votes,total_votes,dem_share,rep_share,lib_share,two_party_dem_share,rep_margin,rep_margin_share,winner_party,county_registered_voters,county_voters_voting,county_turnout_pct_reported,county_turnout_rate,county_election_day_votes,county_absentee_votes,county_absentee_share_reported,county_absentee_share,county_source,districts_in_county,county_split_in_year
2016,Indiana,9,US House,Clark,18019,Clark,Charlestown 01,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,321,435,65,0,821,0.390987,0.529842,0.079172,0.424603,114,0.150794,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Charlestown 02,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,199,209,21,0,429,0.463869,0.487179,0.048951,0.487745,10,0.02451,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Charlestown 03,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,99,78,22,0,199,0.497487,0.39196,0.110553,0.559322,-21,-0.118644,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Charlestown 04,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,134,142,22,0,298,0.449664,0.47651,0.073826,0.485507,8,0.028986,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Charlestown 05,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,171,249,24,0,444,0.385135,0.560811,0.054054,0.407143,78,0.185714,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Charlestown 06,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,550,1016,74,0,1640,0.335366,0.619512,0.045122,0.351213,466,0.297573,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Charlestown 07,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,617,1104,68,0,1789,0.344885,0.617105,0.03801,0.358512,487,0.282975,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Charlestown 08,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,224,387,35,0,646,0.346749,0.599071,0.05418,0.366612,163,0.266776,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 01,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,171,132,8,0,311,0.549839,0.424437,0.025723,0.564356,-39,-0.128713,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 02,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,230,110,24,0,364,0.631868,0.302198,0.065934,0.676471,-120,-0.352941,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 03,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,430,122,33,0,585,0.735043,0.208547,0.05641,0.778986,-308,-0.557971,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 04,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,303,169,46,0,518,0.584942,0.326255,0.088803,0.641949,-134,-0.283898,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 05,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,282,161,34,0,477,0.591195,0.337526,0.071279,0.636569,-121,-0.273138,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 06,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,226,183,23,0,432,0.523148,0.423611,0.053241,0.552567,-43,-0.105134,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 07,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,358,275,38,0,671,0.533532,0.409836,0.056632,0.565561,-83,-0.131122,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 08,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,260,182,37,0,479,0.542797,0.379958,0.077244,0.588235,-78,-0.176471,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 09,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,362,236,43,0,641,0.564743,0.368175,0.067083,0.605351,-126,-0.210702,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 10,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,298,195,26,0,519,0.574181,0.375723,0.050096,0.604462,-103,-0.208925,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 11,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,329,258,34,0,621,0.529791,0.415459,0.05475,0.560477,-71,-0.120954,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 11A,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,128,123,8,0,259,0.494208,0.474903,0.030888,0.50996,-5,-0.01992,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 12,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,260,274,37,0,571,0.455342,0.47986,0.064799,0.486891,14,0.026217,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 13,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,416,301,45,0,762,0.545932,0.395013,0.059055,0.580195,-115,-0.160391,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 14,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,216,213,45,0,474,0.455696,0.449367,0.094937,0.503497,-3,-0.006993,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 15,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,283,333,32,0,648,0.436728,0.513889,0.049383,0.459416,50,0.081169,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 16,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,472,533,45,0,1050,0.449524,0.507619,0.042857,0.469652,61,0.060697,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 17,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,471,485,65,0,1021,0.461312,0.475024,0.063663,0.492678,14,0.014644,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 18,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,915,864,81,0,1860,0.491935,0.464516,0.043548,0.514334,-51,-0.028668,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 20,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,287,288,28,0,603,0.475954,0.477612,0.046434,0.49913,1,0.001739,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 21,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,231,199,24,0,454,0.508811,0.438326,0.052863,0.537209,-32,-0.074419,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 22,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,401,301,49,0,751,0.533955,0.400799,0.065246,0.571225,-100,-0.14245,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 23,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,389,376,49,0,814,0.477887,0.461916,0.060197,0.508497,-13,-0.016993,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 24,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,759,625,87,0,1471,0.515976,0.424881,0.059143,0.54841,-134,-0.096821,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 25,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,400,525,63,0,988,0.404858,0.531377,0.063765,0.432432,125,0.135135,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 27,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,110,103,18,0,231,0.47619,0.445887,0.077922,0.516432,-7,-0.032864,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 30,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,200,184,33,0,417,0.479616,0.441247,0.079137,0.520833,-16,-0.041667,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 31,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,203,190,28,0,421,0.482185,0.451306,0.066508,0.516539,-13,-0.033079,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 32,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,146,120,27,0,293,0.498294,0.409556,0.09215,0.548872,-26,-0.097744,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 33,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,231,223,42,0,496,0.465726,0.449597,0.084677,0.508811,-8,-0.017621,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 34,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,197,135,25,0,357,0.551821,0.378151,0.070028,0.593373,-62,-0.186747,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 35,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,270,207,47,0,524,0.515267,0.395038,0.089695,0.566038,-63,-0.132075,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 36,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,260,269,32,0,561,0.463458,0.479501,0.057041,0.491493,9,0.017013,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 37,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,377,379,35,0,791,0.476612,0.47914,0.044248,0.498677,2,0.002646,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 38,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,329,353,48,0,730,0.450685,0.483562,0.065753,0.482405,24,0.035191,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 39,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,248,221,50,0,519,0.477842,0.425819,0.096339,0.528785,-27,-0.057569,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 40,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,366,363,57,0,786,0.465649,0.461832,0.072519,0.502058,-3,-0.004115,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 41,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,206,191,42,0,439,0.469248,0.43508,0.095672,0.518892,-15,-0.037783,Democratic,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Jeffersonville 42,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,255,299,50,0,604,0.422185,0.495033,0.082781,0.460289,44,0.079422,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Monroe 01,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,239,452,35,0,726,0.329201,0.62259,0.048209,0.345876,213,0.308249,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Monroe 02,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,266,655,64,0,985,0.270051,0.664975,0.064975,0.288817,389,0.422367,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Monroe 03,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,205,419,46,0,670,0.30597,0.625373,0.068657,0.328526,214,0.342949,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Oregon 01,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,254,483,58,0,795,0.319497,0.607547,0.072956,0.34464,229,0.310719,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Owen 01,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,142,253,24,0,419,0.338902,0.603819,0.057279,0.359494,111,0.281013,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Silver Ck / Cville 43,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,518,869,62,0,1449,0.357488,0.599724,0.042788,0.373468,351,0.253064,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Silver Creek 01,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,231,282,21,0,534,0.432584,0.52809,0.039326,0.450292,51,0.099415,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Silver Creek 02,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,181,233,36,0,450,0.402222,0.517778,0.08,0.437198,52,0.125604,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Silver Creek 03,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,199,319,26,0,544,0.365809,0.586397,0.047794,0.38417,120,0.23166,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Silver Creek 04,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,316,470,39,0,825,0.38303,0.569697,0.047273,0.402036,154,0.195929,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Silver Creek 05,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,166,240,25,0,431,0.385151,0.556845,0.058005,0.408867,74,0.182266,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Silver Creek 06,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,538,892,86,0,1516,0.354881,0.588391,0.056728,0.376224,354,0.247552,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Silver Creek 07,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,101,137,26,0,264,0.382576,0.518939,0.098485,0.42437,36,0.151261,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Union 01,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,556,1089,123,0,1768,0.31448,0.61595,0.06957,0.337994,533,0.324012,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Utica / Jeff City 19,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,7,14,2,0,23,0.304348,0.608696,0.086957,0.333333,7,0.333333,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Utica 01,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,151,172,24,0,347,0.435159,0.495677,0.069164,0.467492,21,0.065015,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Utica 02,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,435,515,52,0,1002,0.434132,0.513972,0.051896,0.457895,80,0.084211,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Utica 03,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,566,734,90,0,1390,0.407194,0.528058,0.064748,0.435385,168,0.129231,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Utica 04,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,396,427,33,0,856,0.462617,0.498832,0.038551,0.481166,31,0.037667,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Washington 01,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,283,500,37,0,820,0.345122,0.609756,0.045122,0.36143,217,0.277139,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Wood 01,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,112,204,16,0,332,0.337349,0.614458,0.048193,0.35443,92,0.291139,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Wood 02,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,241,390,46,0,677,0.355982,0.576071,0.067947,0.381933,149,0.236133,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Clark,18019,Clark,Wood 03,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,93,178,7,0,278,0.334532,0.640288,0.02518,0.343173,85,0.313653,Republican,94446,52204,0.55,0.552739,42620,9584,0.18,0.183587,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,9,no
2016,Indiana,9,US House,Crawford,18025,Crawford,01 Jennings 1,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,113,184,21,0,318,0.355346,0.578616,0.066038,0.380471,71,0.239057,Republican,9286,4766,0.51,0.513246,3893,873,0.18,0.183172,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,8;9,yes
2016,Indiana,9,US House,Crawford,18025,Crawford,02 Jennings 2,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,116,170,14,0,300,0.386667,0.566667,0.046667,0.405594,54,0.188811,Republican,9286,4766,0.51,0.513246,3893,873,0.18,0.183172,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,8;9,yes
2016,Indiana,9,US House,Crawford,18025,Crawford,03 Whiskey Run 1,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,192,229,31,0,452,0.424779,0.506637,0.068584,0.456057,37,0.087886,Republican,9286,4766,0.51,0.513246,3893,873,0.18,0.183172,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,8;9,yes
2016,Indiana,9,US House,Crawford,18025,Crawford,04 Whiskey Run 2,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,170,224,23,0,417,0.407674,0.53717,0.055156,0.431472,54,0.137056,Republican,9286,4766,0.51,0.513246,3893,873,0.18,0.183172,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,8;9,yes
2016,Indiana,9,US House,Crawford,18025,Crawford,05 Liberty 1,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,198,172,29,0,399,0.496241,0.431078,0.072682,0.535135,-26,-0.07027,Democratic,9286,4766,0.51,0.513246,3893,873,0.18,0.183172,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,8;9,yes
2016,Indiana,9,US House,Crawford,18025,Crawford,06 Liberty 2,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,195,199,29,0,423,0.460993,0.470449,0.068558,0.494924,4,0.010152,Republican,9286,4766,0.51,0.513246,3893,873,0.18,0.183172,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,8;9,yes
2016,Indiana,9,US House,Crawford,18025,Crawford,07 Sterling 1,Shelli Yoder,Trey Hollingsworth,Russell Brooksbank,62,73,18,0,153,0.405229,0.477124,0.117647,0.459259,11,0.081481,Republican,9286,4766,0.51,0.513246,3893,873,0.18,0.183172,https://www.in.gov/sos/elections/voter-information/files/2016_General_Election_Turnout.pdf,8;9,yes
